"season","first_name","last_name","position","origin","destination","transfer_date","rating","stars","eligibility"
2024,"Kameron","Olds","EDGE","Buffalo","Kent State",2023-12-04,0.81,3,"Immediate"
2024,"Tyler","Huff","QB","Furman","Jacksonville State",2023-12-06,0.81,3,"Immediate"
2024,"Samario","Rudolph","WR","UAB","Jacksonville State",2023-11-28,0.81,3,"Immediate"
2024,"Sebastian","Brown","WR","Michigan State","Kent State",2023-12-09,0.8,3,"Immediate"
2024,"Kyle","Frazier","IOL","Savannah St","Georgia Southern",2023-11-08,0.8,3,"Immediate"
2024,"Nathaneal","Floyd","CB","Texas Tech","Nevada",2023-12-04,0.8,3,"Immediate"
2024,"A’Ceon","Cobb","WR","Florida Atlantic","Florida A&M",2023-12-05,NA,3,"Immediate"
2024,"CJ","Davis","CB","Marshall","Indiana State",2023-12-01,NA,3,"Immediate"
2024,"Zion","Allen","CB","BYU","Southern Utah",2024-04-15,NA,3,"Immediate"
2024,"CJ","Charleston","WR","Youngstown State","Michigan",2024-04-26,0.87,3,"Immediate"
2024,"Dominique","Johnson","RB","Arkansas","TCU",2024-04-30,0.83,3,"Immediate"
2024,"DJ","Jones","OT","Murray State","UAB",2023-12-04,0.83,3,"Immediate"
2024,"Yessman","Green","CB","Jacksonville State","UTEP",2023-12-19,0.83,3,"Immediate"
2024,"Joseph","Borjon","OT","Arizona","San Diego State",2024-04-12,0.83,3,"Immediate"
2024,"Justin","Beadles","EDGE","Houston","New Mexico State",2024-01-19,0.83,3,"Immediate"
2024,"Brevin","Randle","LB","Louisiana Tech","UTSA",2023-12-06,0.83,3,"Immediate"
2024,"Nick","Reimer","OT","Merrimack","Bowling Green",2023-11-29,0.83,3,"Immediate"
2024,"Milan","Tucker","WR","App State","Florida Atlantic",2023-12-07,0.83,3,"Immediate"
2024,"Richard","Pearce","IOL","East Carolina","New Mexico",2023-12-04,0.82,3,"Immediate"
2024,"Marquez","Taylor","RB","Austin Peay","UTEP",2023-12-05,0.82,3,"Immediate"
2024,"Brennan","Smith","IOL","Austin Peay","UTEP",2023-12-08,0.82,3,"Immediate"
2024,"Charles","Yates Jr.","CB","Old Dominion","Liberty",2024-04-16,0.82,3,"Immediate"
2024,"Jeremiah","Vessel","S","New Mexico State","UNLV",2023-12-22,0.82,3,"Immediate"
2024,"Jaleel","Davis","OT","NC State","Florida International",2023-12-04,0.82,3,"Immediate"
2024,"Tigana","Cisse","IOL","Idaho","Ohio",2023-12-18,0.82,3,"Immediate"
2024,"Luke","Dalton","OT","Cincinnati","Ball State",2023-12-04,0.82,3,"Immediate"
2024,"Elijah","Boyd","TE","UTEP","Bowling Green",2024-04-29,0.82,3,"Immediate"
2024,"Devin","Price","WR","Florida Atlantic","Ole Miss",2023-12-06,0.82,3,"Immediate"
2024,"Benjamin","Roy","IOL","UCLA","Massachusetts",2024-04-30,0.81,3,"Immediate"
2024,"Zach","Barlev","IOL","Illinois","Old Dominion",2023-12-04,0.81,3,"Immediate"
2024,"Ryan","Jankowski","QB","Akron","Massachusetts",2023-12-04,0.81,3,"Immediate"
2024,"Taven","Curry","RB","UAB","UL Monroe",2023-12-06,0.81,3,"Immediate"
2024,"Blake","Boda","QB","Coastal Carolina","Arkansas",2024-04-18,0.81,3,"Immediate"
2024,"Lajuan","Owens","IOL","Tulane","New Mexico",2024-04-22,0.8,3,"Immediate"
2024,"Sam","Telesa","IOL","New Mexico","UL Monroe",2023-12-05,0.8,3,"Immediate"
2024,"Reese","Steele","IOL","New Mexico","UL Monroe",2023-12-04,0.8,3,"Immediate"
2024,"Luke","MacPhail","QB","Syracuse","Utah Tech",2023-12-28,0.79,2,"Immediate"
2024,"AJ","Thomas","EDGE","Tulane","McNeese",2024-04-17,NA,3,"Immediate"
2024,"Kendarius","Small","OT","East Carolina","Jacksonville State",2024-04-18,NA,2,"Immediate"
2024,"NaNa","Osafo-Mensah","DL","Notre Dame","TCU",2023-11-27,0.88,3,"Immediate"
2024,"CJ","Kiss","TE","Notre Dame College","Western Kentucky",2023-11-07,0.83,3,"Immediate"
2024,"Tyquan","King","LB","East Carolina","Temple",2023-12-04,0.83,3,"Immediate"
2024,"Chisom","Ifeanyi","EDGE","Shippensburg University","Florida Atlantic",2023-12-04,0.83,3,"Immediate"
2024,"Dustin","Johnson","S","Northern Colorado","Ohio",2023-12-02,0.83,3,"Immediate"
2024,"D'Angalo","Titialii","IOL","Portland State","Washington",2024-04-01,0.83,3,"Immediate"
2024,"Javier","Morton","CB","Nebraska","Temple",2023-12-06,0.83,3,"Immediate"
2024,"Quinzavious","Warren","DL","Jacksonville State","UTEP",2023-12-06,0.82,3,"Immediate"
2024,"John Paul","Flores","IOL","Louisville","Liberty",2024-01-06,0.82,3,"Immediate"
2024,"Aaron","Key","LB","Western Kentucky","UConn",2023-12-22,0.82,3,"Immediate"
2024,"Isaiah","Essissima","CB","Nevada","Colorado State",2023-11-30,0.82,3,"Immediate"
2024,"Austin","Smith","TE","Memphis","Sam Houston",2024-01-02,0.82,3,"Immediate"
2024,"Ryan","Raybuck","S","Saint Anselm","Western Michigan",2023-11-27,0.82,3,"Immediate"
2024,"Sterling","Smith","S","Holy Cross","Purdue",2023-11-27,0.82,3,"Immediate"
2024,"Devon","Smith","OT","New Mexico","UL Monroe",2023-12-05,0.82,3,"Immediate"
2024,"Christian","Richter","OT","Lehigh","Marshall",2023-12-04,0.82,3,"Immediate"
2024,"TreyShun","Hurry","WR","Weber State","San José State",2023-12-04,0.82,3,"Immediate"
2024,"Christian","Moss","WR","Virginia Tech","Kennesaw State",2023-12-04,0.82,3,"Immediate"
2024,"James","Bailey","IOL","Texas A&M","New Mexico",2023-12-04,0.81,3,"Immediate"
2024,"Jahmar","Brown","LB","Coastal Carolina","Liberty",2023-11-02,0.81,3,"Immediate"
2024,"Kyrik","Mason","OT","Monmouth","Georgia State",2023-12-02,0.81,3,"Immediate"
2024,"Daemian","Wimberly","DL","SMU","UTSA",2023-12-04,0.81,3,"Immediate"
2024,"Shea","Kuykendall","QB","Northern Colorado","Washington",2024-04-17,0.81,3,"Immediate"
2024,"Atticus","Sappington","K","Oregon State","Oregon",2023-12-11,0.8,3,"Immediate"
2024,"Caden","Costa","K","Ole Miss","Memphis",2023-12-04,0.8,3,"Immediate"
2024,"Ryan","Coe","K","North Carolina","California",2023-11-29,0.8,3,"Immediate"
2024,"Tremayne","Mejia-Paster","LB","Colorado State","Bethune-Cookman",2023-12-04,NA,3,"Immediate"
2024,"Gavin","Miller","OT","Brown","Portland State",2024-01-01,NA,NA,"Immediate"
2024,"Tony","McCray","CB","Georgia State","Jackson State",2023-12-04,NA,3,"Immediate"
2024,"EJ","Lightsey","LB","Georgia","Georgia Tech",2023-12-07,0.87,3,"Immediate"
2024,"Olasunkonmi","Agunloye","DL","Virginia","Marshall",2024-01-08,0.82,3,"Immediate"
2024,"Naki","Fahina","DL","UNLV","New Mexico State",2023-12-28,0.83,3,"Immediate"
2024,"Lucas","Banks","DL","Mississippi Valley State","Arkansas State",2023-12-10,0.83,3,"Immediate"
2024,"Seth","Robertson","CB","Georgia Southern","App State",2024-01-18,0.83,3,"Immediate"
2024,"Dakerric","Hobbs","CB","Sam Houston","New Mexico State",2024-04-17,0.83,3,"Immediate"
2024,"Terry","Lockett Jr.","DL","Syracuse","James Madison",2023-12-11,0.83,3,"Immediate"
2024,"Zavier","Short","WR","South Carolina","App State",2023-12-05,0.82,3,"Immediate"
2024,"Dalton","Carnes","WR","Houston","North Texas",2023-12-04,0.82,3,"Immediate"
2024,"Wallace","Unamba","OT","Florida Atlantic","New Mexico",2023-12-06,0.82,3,"Immediate"
2024,"Blake","Austin","OT","Troy","Western Kentucky",2024-03-06,0.82,3,"Immediate"
2024,"Dominic","Zvada","K","Arkansas State","Michigan",2024-04-16,0.82,3,"Immediate"
2024,"Mitch","Jeter","K","South Carolina","Notre Dame",2023-12-04,0.82,3,"Immediate"
2024,"Thomas","Shrader","IOL","Florida State","App State",2023-12-07,0.82,3,"Immediate"
2024,"Xavier","Robinson","LB","West Georgia","Georgia State",2024-04-01,0.82,3,"Immediate"
2024,"Dino","Kaliakmanis","WR","Minnesota","Rutgers",2023-12-05,0.82,3,"Immediate"
2024,"Jaylen","Dotson","CB","Monmouth","Kent State",2023-12-01,0.82,3,"Immediate"
2024,"Keydrell","Lewis","OT","UL Monroe","Memphis",2023-11-30,0.82,3,"Immediate"
2024,"Bryson","Harrison","QB","Georgia State","East Carolina",2024-04-16,0.81,3,"Immediate"
2024,"Jasper","Lott","IOL","TCU","North Texas",2023-12-04,0.81,3,"Immediate"
2024,"Ricky","Lolohea","DL","Oklahoma State","Utah State",2023-12-04,0.81,3,"Immediate"
2024,"Mateen","Bhaghani","K","California","UCLA",2023-12-04,0.81,3,"Immediate"
2024,"Tellek","Lockette","IOL","UL Monroe","Texas State",2023-11-30,0.81,3,"Immediate"
2024,"Jacob","Kettels","OT","Montana State","Kennesaw State",2023-12-08,0.8,3,"Immediate"
2024,"JJ","Jenkins","WR","Columbia","Buffalo",2023-12-01,0.8,3,"Immediate"
2024,"Tre","Pinkney","LB","Coastal Carolina","Southern Miss",2023-10-31,0.8,3,"Immediate"
2024,"Trent","Allen","IOL","Davenport","Ohio",2023-11-30,0.8,3,"Immediate"
2024,"Nehemiah","Martinez","WR","Texas Tech","Stephen F. Austin",2023-12-04,NA,NA,"Immediate"
2024,"Duece","Jones","WR","New Mexico","Grambling",2024-04-16,NA,3,"Immediate"
2024,"Amari","Williams","EDGE","Liberty","Lamar",2023-12-04,NA,NA,"Immediate"
2024,"Joshua","Miller","IOL","Georgia","Syracuse",2023-12-20,0.87,3,"Immediate"
2024,"Octavius","Brothers","LB","Purdue","UAB",2023-11-26,0.83,3,"Immediate"
2024,"Bryce","Childress","WR","Troy","Western Kentucky",2024-04-08,0.83,3,"Immediate"
2024,"Kourtlan","Marsh","CB","Samford","Memphis",2023-12-04,0.83,3,"Immediate"
2024,"Colin","Truett","IOL","Chattanooga","Baylor",2024-04-01,0.83,3,"Immediate"
2024,"Kyle","Taylor","LB","Tarleton State","Arkansas State",2023-12-05,0.83,3,"Immediate"
2024,"Kamari","Stephens","EDGE","Jacksonville State","Arkansas State",2023-12-19,0.83,3,"Immediate"
2024,"Darryl","Minor Jr.","LB","Indiana","Memphis",2024-04-19,0.82,3,"Immediate"
2024,"Robert","Rahimi","S","Liberty","San José State",2023-12-04,0.82,3,"Immediate"
2024,"Zach","Gibson","QB","Georgia Tech","Georgia State",2023-12-19,0.82,3,"Immediate"
2024,"Heston","Edwards","OT","Texas-Permian Basin","Coastal Carolina",2023-11-20,0.82,3,"Immediate"
2024,"Stanley","King","WR","Northwestern State","Kent State",2023-11-30,0.82,3,"Immediate"
2024,"Spencer","Cassell","OT","Harvard","Rice",2023-11-22,0.82,3,"Immediate"
2024,"Justin","Bowick","WR","Eastern Illinois","Ball State",2023-12-01,0.82,3,"Immediate"
2024,"Pat","McMurtrie","OT","Holy Cross","James Madison",2023-12-19,0.82,3,"Immediate"
2024,"Keshawn","Brown","WR","Duquesne","Massachusetts",2023-12-25,0.82,3,"Immediate"
2024,"David","Conner","IOL","Colorado","Texas State",2024-04-16,0.82,3,"Immediate"
2024,"Tristan","Souza","DL","Washington State","Buffalo",2023-11-27,0.82,3,"Immediate"
2024,"Ja'Shaun","Poke","WR","West Virginia","San Diego State",2023-12-04,0.82,3,"Immediate"
2024,"Cortez","Braham Jr.","WR","West Virginia","Nevada",2023-11-27,0.81,3,"Immediate"
2024,"Jack","Burgess","P","Weber State","Texas Tech",2023-12-04,0.81,3,"Immediate"
2024,"Emmonte","Davis","CB","Louisiana Tech","Incarnate Word",2024-04-29,0.81,3,"Immediate"
2024,"Jeremiah","Ballard","WR","UTEP","Tulsa",2023-12-01,0.81,3,"Immediate"
2024,"Jack","Barton","EDGE","Georgia Tech","UConn",2024-04-17,0.81,3,"Immediate"
2024,"Victoine","Brown","DL","Louisville","Georgia State",2023-12-04,0.8,3,"Immediate"
2024,"Christian","Lorenzo","DL","Illinois","Georgia State",2024-04-16,0.8,3,"Immediate"
2024,"Brenden","Deasfernandes","CB","Iowa","Central Michigan",2023-12-04,0.8,3,"Immediate"
2024,"Jack","Shields","QB","Old Dominion","Buffalo",2024-04-14,0.8,3,"Immediate"
2024,"TyQuan","Henderson","WR","Southern Miss","Jackson State",2023-12-15,NA,3,"Immediate"
2024,"Donnell","Wilson","OT","Coastal Carolina","Howard",2023-11-02,NA,2,"Immediate"
2024,"Jovon","Jackson","S","Fairmont State","Texas Tech",2023-11-21,0.88,3,"Immediate"
2024,"AJ","Tisdell","CB","Wisconsin","Incarnate Word",2024-04-26,0.85,3,"Immediate"
2024,"Dayne","Shor","OT","UConn","Akron",2023-11-27,0.83,3,"Immediate"
2024,"Brannon","Spector","WR","Clemson","Jacksonville State",2024-01-03,0.83,3,"Immediate"
2024,"Malachi","Preciado","IOL","Purdue","South Alabama",2023-12-04,0.83,3,"Immediate"
2024,"Brendon","Harris","S","Wake Forest","Middle Tennessee",2023-11-28,0.83,3,"Immediate"
2024,"Ivan","Yates","CB","Furman","Colorado",2023-12-12,0.83,3,"Immediate"
2024,"Skyler","Locklear","QB","Austin Peay","UTEP",2023-12-10,0.82,3,"Immediate"
2024,"Donte","Thompson","CB","Arkansas State","Texas State",2024-01-17,0.82,3,"Immediate"
2024,"George","Udo","S","Cincinnati","Ball State",2023-11-28,0.82,3,"Immediate"
2024,"Jakobus","Seth","OT","Washington State","Nevada",2023-12-04,0.82,3,"Immediate"
2024,"CJ","Beasley","RB","Coastal Carolina","Georgia State",2023-11-29,0.82,3,"Immediate"
2024,"Dominique","Henry","WR","BYU","Florida Atlantic",2023-12-04,0.82,3,"Immediate"
2024,"Jai'Onte'","McMillan","CB","TCU","Minnesota",2023-12-05,0.82,3,"Immediate"
2024,"Jerry","Johnson III","RB","Texas A&M","California",2024-04-25,0.82,3,"Immediate"
2024,"Tyler","King","WR","Texas Tech","Wyoming",2023-12-06,0.82,3,"Immediate"
2024,"Francis","Sherman","TE","Arkansas","Cincinnati",2024-04-08,0.82,3,"Immediate"
2024,"Sifa","Leota","LB","North Texas","Louisiana Tech",2023-12-05,0.82,3,"Immediate"
2024,"Tyler","Purdy","RB","Holy Cross","James Madison",2023-12-13,0.81,3,"Immediate"
2024,"Micaiah","Overton","DL","Texas A&M","Arkansas State",2023-12-05,0.81,3,"Immediate"
2024,"Earl","Woods III","QB","Jacksonville State","Kennesaw State",2024-04-15,0.81,3,"Immediate"
2024,"Qway","McCoy","S","UL Monroe","Kennesaw State",2023-12-04,0.81,3,"Immediate"
2024,"Trey","Firestone","WR","Purdue","Ball State",2023-12-04,0.81,3,"Immediate"
2024,"Coleman","Bennett","RB","Bucknell","Rice",2023-11-19,0.8,3,"Immediate"
2024,"Grant","Norberg","TE","UCLA","San José State",2023-12-19,0.8,3,"Immediate"
2024,"Reginald","Harden Jr.","WR","Benedict College","Arkansas State",2023-12-13,0.8,3,"Immediate"
2024,"Ashton","Nickelberry","WR","Austin Peay","UTEP",2023-12-08,0.8,3,"Immediate"
2024,"Detraveon","Brown","WR","North Texas","Southern",2023-12-04,NA,3,"Immediate"
2024,"K-Shawn","Schulters","S","Villanova","Monmouth",2023-12-12,NA,3,"Immediate"
2024,"Tyler","Baker","QB","Navy","Rhode Island",2023-12-14,NA,NA,"Immediate"
2024,"Jay'viar","Suggs","DL","Grand Valley State University","LSU",2024-04-21,0.87,3,"Immediate"
2024,"Drew","Viotto","QB","Minnesota","Eastern Michigan",2023-12-04,0.83,3,"Immediate"
2024,"Johnny","Dickson","IOL","Virginia Tech","North Texas",2023-12-06,0.83,3,"Immediate"
2024,"Will","Leys","IOL","Illinois","San José State",2024-04-15,0.83,3,"Immediate"
2024,"Ja'Kavion","Nonar","OT","Maryland","Florida Atlantic",2023-12-21,0.83,3,"Immediate"
2024,"Spencer","Lovell","IOL","Kansas","Nevada",2024-01-02,0.82,3,"Immediate"
2024,"Ellis","Adams","IOL","Tennessee Tech","Middle Tennessee",2023-11-27,0.82,3,"Immediate"
2024,"Luke","Murphy","LB","Kent State","Eastern Michigan",2023-11-01,0.82,3,"Immediate"
2024,"Allen","Jones Jr.","OT","Prairie View A&M","Toledo",2023-12-01,0.82,3,"Immediate"
2024,"Deacon","Hill","QB","Iowa","Utah Tech",2024-04-23,0.82,3,"Immediate"
2024,"Isaiah","Wright","IOL","Austin Peay","UTEP",2023-12-05,0.82,3,"Immediate"
2024,"Ma'Kyi","Lee","OT","Missouri","North Texas",2023-12-14,0.82,3,"Immediate"
2024,"CJ","Brown","S","Northern Illinois","Bowling Green",2023-11-30,0.82,3,"Immediate"
2024,"Aakil","Washington","LB","Liberty","South Alabama",2023-10-09,0.82,3,"Immediate"
2024,"Jake","Godfrey","WR","New Mexico","UL Monroe",2023-12-07,0.82,3,"Immediate"
2024,"Ryan","Burger","QB","App State","Liberty",2023-12-26,0.82,3,"Immediate"
2024,"Jamarcus","Jones","LB","UAB","Louisiana Tech",2023-12-04,0.81,3,"Immediate"
2024,"Hunter","McLain","IOL","Virginia Tech","James Madison",2023-12-15,0.81,3,"Immediate"
2024,"Emmett","Brown","QB","Washington State","San José State",2023-12-01,0.81,3,"Immediate"
2024,"DJ","Cotton Jr.","DL","West Virginia","James Madison",2023-12-13,0.81,3,"Immediate"
2024,"Jax","Van Zandt","LB","North Texas","UAB",2023-12-04,0.8,3,"Immediate"
2024,"Hunter","Hopperton","TE","Rhode Island","Kent State",2023-12-01,0.8,3,"Immediate"
2024,"Kahzir","Brown","CB","Maine","Florida Atlantic",2023-12-04,0.8,3,"Immediate"
2024,"Julien","Simon","LB","Tulsa","UConn",2023-12-26,0.8,3,"Immediate"
2024,"Jordan","Johnson","RB","Hawai'i","Grambling",2023-12-04,NA,3,"Immediate"
2024,"Brian","Norris","LB","South Florida","Florida A&M",2023-12-27,NA,3,"Immediate"
2024,"Kobe","Williams","IOL","Troy","Grambling",2023-12-04,NA,NA,"Immediate"
2024,"D’Angelo","Ponds","CB","James Madison","Indiana",2024-04-26,0.87,3,"Immediate"
2024,"Jake","Parnagian","WR","Washington","Fresno State",2024-04-18,0.83,3,"Immediate"
2024,"JJ","Sparkman","WR","Texas Tech","UTSA",2023-12-06,0.83,3,"Immediate"
2024,"CJ","Campbell Jr.","RB","Florida State","Florida Atlantic",2023-12-04,0.83,3,"Immediate"
2024,"Antonio","Carter II","CB","Notre Dame","Jacksonville State",2023-12-05,0.82,3,"Immediate"
2024,"Wes","Hoeh","IOL","Syracuse","UConn",2023-12-14,0.82,3,"Immediate"
2024,"Brent","Austin","CB","James Madison","South Florida",2024-01-04,0.82,3,"Immediate"
2024,"JonDarius","Morgan","OT","South Carolina","UAB",2023-12-04,0.82,3,"Immediate"
2024,"Deston","Hawkins","RB","Syracuse","Nevada",2023-12-30,0.82,3,"Immediate"
2024,"Wydett","Williams Jr.","S","Delta State","UL Monroe",2023-12-04,0.82,3,"Immediate"
2024,"Kam","Thomas","WR","Austin Peay","UTEP",2023-12-04,0.82,3,"Immediate"
2024,"Jack","Purcell","OT","Pennsylvania","Duke",2023-11-21,0.82,3,"Immediate"
2024,"Baron","Franks II","IOL","Norfolk State","UAB",2024-04-21,0.82,3,"Immediate"
2024,"Carter","Miller","IOL","James Madison","UL Monroe",2023-12-05,0.82,3,"Immediate"
2024,"Bryan","Whitehead","EDGE","Liberty","Arkansas State",2023-12-04,0.82,3,"Immediate"
2024,"Faybian","Marks","CB","Utah","Rice",2023-11-25,0.81,3,"Immediate"
2024,"Elvin","Harris","OT","Campbell","New Mexico",2023-12-04,0.81,3,"Immediate"
2024,"Baraka","Beckett","IOL","Campbell","New Mexico",2024-01-02,0.81,3,"Immediate"
2024,"Karson","Jones","IOL","Houston","East Carolina",2024-04-16,0.81,3,"Immediate"
2024,"Yaser","Al-Awadi","OT","Western Illinois","Ball State",2023-12-05,0.81,3,"Immediate"
2024,"Teylor","Jackson","LB","East Carolina","Liberty",2023-12-04,0.8,3,"Immediate"
2024,"Trey","Andersen","OT","Pittsburgh","Utah State",2023-12-02,0.8,3,"Immediate"
2024,"Daniel","Hull","P","Missouri","Eastern Michigan",2024-01-18,0.8,3,"Immediate"
2024,"Mason","Williams","IOL","Western Kentucky","Incarnate Word",2023-11-27,NA,2,"Immediate"
2024,"Ja'kai","Young","CB","Gardner-Webb","James Madison",2023-12-07,NA,NA,"Immediate"
2024,"AJ","Vinatieri","K","Ball State","Louisville",2023-12-09,NA,2,"Immediate"
2024,"Ta'ron","Keith","RB","Western Kentucky","South Florida",2024-04-22,0.86,3,"Immediate"
2024,"TJ","Smith","S","Georgia Southern",NA,2024-01-08,NA,3,"Withdrawn"
2024,"Jayden","Simon","DL","Tulsa","UConn",2023-11-29,0.83,3,"Immediate"
2024,"Connor","Gilbreath","TE","LSU","Boise State",2024-04-17,0.83,3,"Immediate"
2024,"Dimitri","Madden","DL","UTEP","Akron",2024-04-29,0.82,3,"Immediate"
2024,"Jason","Shuford","DL","East Carolina","Marshall",2023-12-04,0.82,3,"Immediate"
2024,"Graham","Walker","WR","Brown","Rice",2023-11-22,0.82,3,"Immediate"
2024,"EJ","Ndoma-Ogar","IOL","Missouri","Arkansas State",2023-12-04,0.82,3,"Immediate"
2024,"Logan","Bednar","IOL","Harvard","Eastern Michigan",2024-01-18,0.82,3,"Immediate"
2024,"Michael","Watkins","IOL","Arizona","Washington",2024-02-08,0.82,3,"Immediate"
2024,"Ezra","Odinjor","EDGE","Georgia Tech","UAB",2023-12-18,0.82,3,"Immediate"
2024,"Jake","Steele","IOL","San José State","Boise State",2024-04-15,0.82,3,"Immediate"
2024,"Kofi","Taylor-Barrocks","LB","Colorado","UTEP",2024-04-30,0.82,3,"Immediate"
2024,"CJ","Doggette","EDGE","Cincinnati","Ohio",2023-12-04,0.82,3,"Immediate"
2024,"JJ","Jean-Louis","LB","Iowa State","North Texas",2023-12-04,0.82,3,"Immediate"
2024,"Austin","Harnetiaux","LB","Washington","Nevada",2024-01-10,0.81,3,"Immediate"
2024,"Tyrell","Martin","DL","Delaware State","Eastern Michigan",2024-04-16,0.81,3,"Immediate"
2024,"Cam","Jones","OT","Cincinnati","Jacksonville State",2023-11-27,0.81,3,"Immediate"
2024,"Jake","Bruno","TE","Saint Francis (PA)","Ohio",2023-11-29,0.81,3,"Immediate"
2024,"Jakobie","Keeney-James","WR","Eastern Washington","Massachusetts",2023-11-28,0.81,3,"Immediate"
2024,"Bryce","Langston","DL","LSU","Florida Atlantic",2023-12-04,0.8,3,"Immediate"
2024,"Favor","Komolafe","IOL","Boise State","Georgia State",2024-04-23,0.8,3,"Immediate"
2024,"Will","Seiler","DL","Pennsylvania","Duke",2023-11-20,0.8,3,"Immediate"
2024,"Mason","Bowers","IOL","Coastal Carolina","Kennesaw State",2023-11-28,0.8,3,"Immediate"
2024,"Nyquee","Hawkins","S","Virginia Tech","Sam Houston",2023-12-04,NA,3,"Immediate"
2024,"Evan","Graham","LB","Georgia State","Alabama A&M",2023-12-04,NA,3,"Immediate"
2024,"Xe'ree","Alexander","LB","Idaho","UCF",2023-12-17,0.88,3,"Immediate"
2024,"RaRa","Dillworth","LB","East Carolina","Baylor",2023-12-12,0.84,3,"Immediate"
2024,"Dominic","Tatum","S","Washington State","New Mexico",2023-12-04,0.82,3,"Immediate"
