"","season","athlete_id","name","position","team","conference","avg_PPA_all","avg_PPA_pass","avg_PPA_rush","avg_PPA_first_down","avg_PPA_second_down","avg_PPA_third_down","avg_PPA_standard_downs","avg_PPA_passing_downs","total_PPA_all","total_PPA_pass","total_PPA_rush","total_PPA_first_down","total_PPA_second_down","total_PPA_third_down","total_PPA_standard_downs","total_PPA_passing_downs","countable_plays"
"15971",2024,"5084178","Jamoni Jones","RB","Vanderbilt","SEC",-0.541,NA,-0.541,-0.251,-0.613,NA,-0.251,-0.613,-2.703,0,-2.703,-0.251,-2.452,0,-0.251,-2.452,NA
"15972",2024,"5084179","Star Thomas","RB","Duke","ACC",0.017,0.703,-0.049,-0.113,0.085,0.401,-0.02,0.141,3.841,14.06,-10.218,-14.347,6.281,10.014,-3.624,7.466,NA
"15973",2024,"5084180","Diego Pavia","QB","Vanderbilt","SEC",0.3,0.332,0.241,0.141,0.207,0.665,0.182,0.464,145.835,104.382,41.453,26.176,32.766,87.787,51.621,94.214,NA
"15974",2024,"5084181","Kordell David","WR","New Mexico State","CUSA",0.85,0.85,NA,0.873,0.384,2.253,0.256,1.245,12.745,12.745,0,3.491,2.305,9.013,1.538,11.207,NA
"15975",2024,"5084183","Kheagian Heckaman","TE","Tennessee State","",-0.032,-0.032,NA,NA,NA,-0.032,NA,-0.032,-0.032,-0.032,0,0,0,-0.032,0,-0.032,NA
"15976",2024,"5084208","Kameran Senegal","WR","McNeese","",1.052,1.052,NA,1.033,0.868,1.263,0.907,1.323,21.049,21.049,0,8.263,5.21,7.576,11.79,9.259,NA
"15977",2024,"5084210","Joshon Barbie","RB","McNeese","",0.182,-0.001,0.2,0.159,0.198,0.232,0.176,0.21,27.157,-0.008,27.165,13.181,8.731,4.408,21.286,5.871,NA
"15978",2024,"5084233","Tyronne Hayes","TE","McNeese","",0.413,0.413,NA,0.713,0.264,NA,0.413,NA,1.24,1.24,0,0.713,0.527,0,1.24,0,NA
"15979",2024,"5084240","Christian Arceneaux","QB","Nicholls","",-0.247,-0.247,NA,0.984,-1.067,1.078,-1.037,0.542,-1.979,-1.979,0,1.968,-1.067,3.235,-4.146,2.167,NA
"15980",2024,"5084244","Jason Barnes Jr.","WR","Nicholls","",0.36,0.36,NA,-0.285,0.978,1.465,-0.081,1.022,9.007,9.007,0,-3.703,9.779,2.93,-1.215,10.221,NA
"15981",2024,"5084265","Scrappy Osby","WR","Nicholls","",0.723,0.727,0.573,-0.162,1.167,1.12,0.107,1.098,26.758,26.185,0.573,-1.298,18.666,13.436,1.495,25.263,NA
"15982",2024,"5084266","Treylin Whaley","WR","Nicholls","",2.895,2.895,NA,NA,2.617,NA,NA,2.895,8.684,8.684,0,0,5.235,0,0,8.684,NA
"15983",2024,"5084286","Makhi Frazier","RB","Michigan State","B1G",0.02,0.254,-0.014,-0.129,0.267,NA,0.044,-0.152,0.158,0.254,-0.095,-0.643,0.801,0,0.311,-0.152,NA
"15984",2024,"5084290","Josh Joyner","RB","Washington State","PAC",0.166,NA,0.166,0.166,NA,NA,0.166,NA,0.331,0,0.331,0.331,0,0,0.331,0,NA
"15985",2024,"5084293","Ka'Morreun Pimpton","TE","LSU","SEC",0.222,0.222,NA,0.675,0.631,NA,0.605,-0.543,1.334,1.334,0,2.024,1.262,0,2.42,-1.086,NA
"15986",2024,"5084305","Mekhi Hagens","QB","Arkansas-Pine Bluff","",0.339,0.427,-0.003,0.163,0.254,0.812,0.211,0.497,100.651,100.819,-0.168,18.705,27.181,55.201,34.585,66.066,NA
"15987",2024,"5084317","Johness Davis","RB","Arkansas-Pine Bluff","",0.049,0.715,-0.077,0.042,0.057,NA,0.055,0.032,1.234,2.858,-1.624,0.548,0.687,0,1.044,0.19,NA
"15988",2024,"5084339","Derrick White","WR","Arkansas-Pine Bluff","",0.473,0.473,NA,1.241,-0.679,NA,1.241,-0.679,2.366,2.366,0,3.723,-1.358,0,3.723,-1.358,NA
"15989",2024,"5084352","Bryce Patterson","QB","Morehead State","",0.264,0.247,0.42,0.027,0.457,0.154,0.171,0.336,10.804,9.126,1.678,0.376,6.859,1.696,3.078,7.726,NA
"15990",2024,"5084360","Zavier Lomax","RB","UVA Wise","",-0.016,NA,-0.016,0.931,-0.49,NA,0.931,-0.49,-0.049,0,-0.049,0.931,-0.98,0,0.931,-0.98,NA
"15991",2024,"5084372","Caleb Tillman","WR","Morehead State","",0.691,0.691,NA,-0.161,1.327,-0.365,-0.161,0.904,3.454,3.454,0,-0.161,3.98,-0.365,-0.161,3.615,NA
"15992",2024,"5084374","Trevon Kleint","WR","Morehead State","",0.581,0.593,0.422,0.648,0.769,0.075,0.648,0.537,8.722,8.3,0.422,3.885,4.612,0.226,3.885,4.837,NA
"15993",2024,"5084379","Qwentin Brown","RB","Brown","",0.612,0.54,0.632,0.005,0.367,1.558,0.549,0.937,18.957,3.777,15.18,0.034,4.398,14.02,14.272,4.684,NA
"15994",2024,"5084380","Dillon Golden","TE","Brown","",-0.145,-0.145,NA,-0.093,0.032,-0.727,0.016,-0.252,-1.448,-1.448,0,-0.187,0.192,-1.453,0.062,-1.511,NA
"15995",2024,"5084399","Solomon Miller","WR","Brown","",0.606,0.618,0.539,0.514,0.752,0.423,0.571,0.741,20.615,17.919,2.696,7.189,8.267,1.694,15.429,5.186,NA
"15996",2024,"5084401","Chason Barber","WR","Brown","",1.06,1.06,NA,0.377,1.189,0.86,0.814,1.429,21.196,21.196,0,2.64,7.133,4.302,9.763,11.433,NA
"15997",2024,"5084404","Liam O'Brien","QB","Pennsylvania","",0.51,0.704,0.181,0.326,0.628,0.552,0.405,0.773,90.86,78.888,11.972,25.409,34.514,22.649,51.423,39.437,NA
"15998",2024,"5084405","Alex Haight","WR","Pennsylvania","",1.45,1.45,NA,1.203,1.615,NA,1.025,2.089,7.251,7.251,0,2.406,4.846,0,3.074,4.178,NA
"15999",2024,"5084408","Bisi Owens","WR","Pennsylvania","",1.155,1.155,NA,0.98,0.599,1.65,1.045,1.346,47.365,47.365,0,18.62,4.788,21.45,27.17,20.195,NA
"16000",2024,"5084409","Jared Richardson","WR","Pennsylvania","",1.132,1.132,NA,1.167,1.122,1.08,0.985,1.357,60.008,60.008,0,29.173,15.712,15.122,31.514,28.494,NA
"16001",2024,"5084429","Darren Morris","WR","Southern","",0.89,0.912,-0.053,0.367,0.638,1.631,0.757,1.074,40.071,40.124,-0.053,7.336,7.02,19.566,19.673,20.398,NA
"16002",2024,"5084430","Kendric Rhymes","RB","Southern","",0.028,0.391,-0.011,-0.021,0.064,0.138,0.066,-0.09,3.2,4.302,-1.102,-1.297,2.421,2.076,5.713,-2.513,NA
"16003",2024,"5084460","Ke'Nard King","WR","Northwestern State","",0.998,1.099,0.137,0.532,1.725,1.585,0.532,1.637,18.953,18.68,0.274,5.856,5.174,7.924,5.856,13.098,NA
"16004",2024,"5084472","Kennieth Lacy","RB","Northwestern State","",0.034,-0.087,0.048,-0.25,0.448,0.485,-0.196,0.767,2.285,-0.608,2.892,-9.995,9.855,2.425,-9.991,12.276,NA
"16005",2024,"5084517","Cam Smith","WR","Wofford","",1.49,1.49,NA,NA,-0.11,1.893,-0.11,2.023,5.959,5.959,0,0,-0.11,3.786,-0.11,6.069,NA
"16006",2024,"5084518","Dylan Djete","WR","Wofford","",0.763,0.777,0.514,0.866,0.527,1.225,0.743,0.781,14.502,13.987,0.514,4.328,5.273,4.9,6.69,7.812,NA
"16007",2024,"5084519","Rickie Shaw II","WR","Wofford","",0.807,1.225,-2.118,1.156,NA,0.225,1.156,0.225,6.457,8.575,-2.118,5.782,0,0.675,5.782,0.675,NA
"16008",2024,"5084524","Kyle Parsons","RB","Wofford","",0.266,1.25,-0.033,0.495,-0.055,0.03,0.416,0.117,7.988,8.747,-0.759,4.455,-0.879,0.059,6.234,1.754,NA
"16009",2024,"5084555","Xavier Gaillardetz","WR","East Tennessee State","",0.699,0.769,-0.486,0.197,1.369,1.447,0.48,1.466,12.589,13.075,-0.486,1.776,4.107,7.236,6.725,5.864,NA
"16010",2024,"5084582","Jordan Gant","RB","Tennessee State","",0.176,0.642,0.061,-0.096,0.007,0.786,-0.015,0.557,11.585,8.345,3.241,-2.309,0.198,10.224,-0.66,12.246,NA
"16011",2024,"5084590","Craig Cunningham","RB","Tennessee State","",-0.374,NA,-0.374,-0.604,0.114,-1.378,-0.186,-0.75,-2.242,0,-2.242,-1.207,0.343,-1.378,-0.743,-1.499,NA
"16012",2024,"5084600","Jahee Blake","WR","Norfolk State","",3.463,3.463,NA,NA,NA,3.463,NA,3.463,3.463,3.463,0,0,0,3.463,0,3.463,NA
"16013",2024,"5084658","Terrell Anderson","WR","NC State","ACC",0.767,0.767,NA,0.347,1.586,0.655,0.228,1.738,10.738,10.738,0,2.427,6.346,1.965,2.05,8.688,NA
"16014",2024,"5084729","BJ Fleming","WR","Northern Arizona","",0.214,-0.131,1.077,0.814,0.093,-1.223,0.814,-0.236,1.5,-0.654,2.154,2.443,0.28,-1.223,2.443,-0.943,NA
"16015",2024,"5084764","Isaiah Lopez","WR","Northern Arizona","",0.447,NA,0.447,-0.259,1.153,NA,-0.127,2.171,1.789,0,1.789,-0.518,2.307,0,-0.382,2.171,NA
"16016",2024,"5084771","KJ Duff","WR","Rutgers","B1G",1.332,1.332,NA,0.53,1.726,2.306,0.642,2.021,39.946,39.946,0,6.886,17.262,13.837,9.628,30.317,NA
"16017",2024,"5084772","Hayden Eligon Ii","WR","Northwestern","B1G",1.307,1.307,NA,0.611,NA,NA,1.307,NA,5.23,5.23,0,1.834,0,0,5.23,0,NA
"16018",2024,"5084794","Deuce McMillan","WR","Houston Christian","",0.872,0.872,NA,0.759,0.681,1.704,0.769,0.953,27.916,27.916,0,9.863,9.535,8.518,10.765,17.151,NA
"16019",2024,"5084798","Ismail Mahdi","RB","Texas State","SBC",0.166,0.55,0.112,-0.011,0.339,0.325,0.139,0.262,33.424,13.757,19.667,-1.099,28.096,5.521,21.628,11.796,NA
"16020",2024,"5084802","AJ Wilson","QB","Houston Christian","",2.066,2.066,NA,1.198,3.713,1.255,0.923,3.362,66.114,66.114,0,16.771,44.551,6.277,15.688,50.426,NA
"16021",2024,"5084828","Luke Bottari","QB","Utah","B12",0.241,0.229,0.293,-0.129,0.214,0.393,0.323,0.181,9.152,7.102,2.05,-1.158,2.785,5.9,5.169,3.983,NA
"16022",2024,"5084829","Luca Caldarella","WR","Utah","B12",-0.109,-0.109,NA,NA,-0.109,NA,-0.369,0.41,-0.328,-0.328,0,0,-0.328,0,-0.738,0.41,NA
"16023",2024,"5084905","Jaylan Hornsby","WR","Syracuse","ACC",1.374,1.374,NA,1.375,NA,1.373,1.375,1.373,2.748,2.748,0,1.375,0,1.373,1.375,1.373,NA
"16024",2024,"5084906","Jaden Hart","RB","Syracuse","ACC",-0.005,-0.514,0.503,0.271,-0.282,NA,-0.035,0.084,-0.021,-1.027,1.006,0.543,-0.564,0,-0.105,0.084,NA
"16025",2024,"5084910","Josh Phifer","TE","James Madison","SBC",1.91,1.91,NA,NA,-0.043,3.862,1.91,NA,3.819,3.819,0,0,-0.043,3.862,3.819,0,NA
"16026",2024,"5084933","Chase Miller","WR","Stonehill","",0.935,1.201,0.031,0.58,0.83,1.652,0.69,1.59,20.577,20.421,0.156,6.379,4.15,8.26,11.039,9.537,NA
"16027",2024,"5084950","Jay Coyne","FB","Michigan State","B1G",1.131,1.131,NA,1.131,NA,NA,1.131,NA,1.131,1.131,0,1.131,0,0,1.131,0,NA
"16028",2024,"5084957","Marquis Ashley","WR","Nevada","MWC",-0.237,-0.237,NA,-0.365,-0.424,0.076,-0.365,-0.174,-0.712,-0.712,0,-0.365,-0.424,0.076,-0.365,-0.348,NA
"16029",2024,"5084967","Victor Snow","WR","Buffalo","MAC",1.101,1.128,0.884,0.863,0.887,1.271,0.949,1.279,71.589,65.401,6.188,17.262,22.18,21.599,33.226,38.363,NA
"16030",2024,"5085006","Jalen Buckley","RB","Western Michigan","MAC",0.386,0.449,0.379,0.134,0.484,0.408,0.384,0.398,46.665,5.391,41.274,7.907,18.894,6.126,39.892,6.772,NA
"16031",2024,"5085024","CJ Williams","WR","Wisconsin","B1G",1.263,1.37,-0.444,1.355,0.945,1.881,1.777,0.321,21.472,21.917,-0.444,5.419,4.727,11.286,19.549,1.923,NA
"16032",2024,"5085026","Keegan Patterson","QB","Indiana State","",-0.266,-0.393,-0.182,-0.524,0.135,-0.407,-0.15,-0.344,-6.661,-3.935,-2.726,-3.666,1.079,-4.074,-1.503,-5.159,NA
"16033",2024,"5085112","Emmett Brown","QB","San José State","MWC",0.3,0.373,-0.402,0.111,0.312,0.677,0.209,0.468,70.562,79.403,-8.841,10.652,26.209,33.841,31.709,38.853,NA
"16034",2024,"5085121","Cole Pruett","WR","Eastern Washington","",0.965,0.965,NA,0.933,-0.16,2.184,0.933,1.012,4.824,4.824,0,2.8,-0.16,2.184,2.8,2.024,NA
"16035",2024,"5085137","Cade Harris","WR","Air Force","MWC",0.808,1.636,0.463,0.351,0.792,0.884,0.99,0.591,54.948,32.714,22.234,6.322,23.76,14.151,36.628,18.32,NA
"16036",2024,"5085138","Aiden Calvert","RB","Air Force","MWC",0.247,1.883,0.156,-0.112,0.559,1.208,-0.054,0.898,4.691,1.883,2.808,-0.897,3.916,3.623,-0.7,5.39,NA
"16037",2024,"5085140","Cameron Breier","WR","Air Force","MWC",0.176,NA,0.176,0.078,0.275,NA,0.176,NA,0.353,0,0.353,0.078,0.275,0,0.353,0,NA
"16038",2024,"5085146","Brandon Engel","WR","Air Force","MWC",2.248,2.248,NA,2.285,1.42,2.512,2.311,2.207,11.241,11.241,0,2.285,1.42,7.536,4.621,6.62,NA
"16039",2024,"5085189","Jack Endries","TE","California","ACC",1.187,1.187,NA,0.728,1.514,1.379,0.997,1.567,64.116,64.116,0,18.193,22.711,15.17,35.902,28.214,NA
"16040",2024,"5085246","Tylyric Coleman","WR","Virginia","ACC",0.211,0.211,NA,0.393,0.343,NA,0.941,-0.885,1.053,1.053,0,0.786,0.343,0,2.823,-1.771,NA
"16041",2024,"5085259","Ashton Frye","QB","Grambling","",-0.155,-0.072,-0.655,-0.517,-0.318,0.067,0.185,-0.41,-1.085,-0.429,-0.655,-1.035,-0.318,0.268,0.554,-1.639,NA
"16042",2024,"5085265","Anwar Lewis","RB","Jacksonville State","CUSA",-0.049,1.587,-0.189,-0.293,0.034,0.416,-0.267,0.654,-1.851,4.761,-6.612,-5.558,0.378,3.33,-7.737,5.886,NA
"16043",2024,"5085300","Jared White","RB","Montana State","",0.183,2.681,0.125,0.3,-0.171,0.7,0.196,0.117,8.067,2.681,5.386,6.599,-2.73,4.199,7.245,0.822,NA
"16044",2024,"5085301","Taco Dowler","WR","Montana State","",1.339,1.447,0.226,0.885,1.76,1.407,1.491,1.11,60.249,59.346,0.903,13.268,22.885,19.698,40.263,19.986,NA
"16045",2024,"5085304","Charles Garrison","TE","Northern Colorado","",1.073,1.122,0.287,0.527,0.988,1.316,0.584,1.339,18.236,17.949,0.287,2.633,3.953,9.21,3.504,14.732,NA
"16046",2024,"5085335","Deion Brown","RB","Eastern Michigan","MAC",-0.077,-0.174,-0.054,-0.229,-0.02,0.136,0.01,-0.294,-1.622,-0.696,-0.926,-1.828,-0.202,0.409,0.143,-1.765,NA
"16047",2024,"5085337","Keyone Jenkins","QB","Florida International","CUSA",0.273,0.33,-0.004,0.297,0.24,0.323,0.197,0.394,102.644,102.932,-0.288,46.551,27.342,29.363,45.564,57.08,NA
"16048",2024,"5085356","Austin Myers","QB","Central Arkansas","",-0.038,-0.179,0.74,-0.103,-0.52,0.945,-0.103,0.066,-0.491,-1.97,1.479,-0.821,-1.559,1.89,-0.821,0.33,NA
"16049",2024,"5085364","Manny Smith","WR","Central Arkansas","",0.504,0.256,0.917,1.068,-0.178,-0.565,0.585,-0.064,4.033,1.281,2.752,5.342,-0.178,-1.13,4.098,-0.064,NA
"16050",2024,"5085370","Jordan Owens","TE","Central Arkansas","",0.712,0.712,NA,0.813,0.516,1.051,1.045,0.18,9.259,9.259,0,4.063,3.094,2.102,8.358,0.901,NA
"16051",2024,"5085383","Triston Edwards","WR","Central Arkansas","",1.066,1.066,NA,NA,NA,1.066,NA,1.066,1.066,1.066,0,0,0,1.066,0,1.066,NA
"16052",2024,"5085434","LT Sanders","RB","Western Kentucky","CUSA",-0.052,-0.427,0.002,0.332,-0.34,-0.239,0.028,-0.244,-1.238,-1.281,0.044,3.318,-4.078,-0.478,0.469,-1.707,NA
"16053",2024,"5085440","Richie Lankford","QB","West Georgia","",0.69,1.102,-0.133,NA,-0.027,2.125,2.125,-0.027,2.071,2.205,-0.133,0,-0.053,2.125,2.125,-0.053,NA
"16054",2024,"5085441","Tyler Jordan","RB","Western Illinois","",-0.684,NA,-0.684,-0.684,NA,NA,-0.684,NA,-0.684,0,-0.684,-0.684,0,0,-0.684,0,NA
"16055",2024,"5085496","Chauncy Cobb","WR","Arkansas State","SBC",-0.149,-0.149,NA,-0.149,NA,NA,-0.149,NA,-0.149,-0.149,0,-0.149,0,0,-0.149,0,NA
"16056",2024,"5085497","Ty Stamey","TE","Louisiana","SBC",0.508,0.508,NA,0.446,0.591,NA,0.508,NA,3.555,3.555,0,1.783,1.772,0,3.555,0,NA
"16057",2024,"5085503","Grayson O'Bara","WR","Dartmouth","",0.895,0.959,-0.583,0.738,0.544,1.221,0.594,1.195,21.475,22.057,-0.583,3.689,4.352,13.434,7.132,14.342,NA
"16058",2024,"5085504","Daniel Haughton","WR","Dartmouth","",0.903,0.903,NA,0.413,1.159,0.976,0.966,0.823,32.491,32.491,0,4.954,13.909,10.74,19.318,13.173,NA
"16059",2024,"5085505","Sean Ward","TE","Dartmouth","",0.79,0.79,NA,-0.727,1.065,2.454,0.916,-0.087,6.324,6.324,0,-1.455,5.324,2.454,6.41,-0.087,NA
"16060",2024,"5085507","D.J. Crowther","RB","Dartmouth","",-0.053,-0.436,-0.019,0.083,-0.074,-0.236,-0.065,0.06,-2.64,-1.746,-0.894,2.329,-0.889,-2.127,-2.94,0.3,NA
"16061",2024,"5085508","Desmin Jackson","RB","Dartmouth","",0.109,0.291,0.013,-0.169,0.121,1.266,0.048,0.423,5.996,5.536,0.46,-4.384,2.786,7.594,2.187,3.809,NA
"16062",2024,"5085509","Chris Corbo","TE","Dartmouth","",1.103,1.103,NA,0.01,1.029,1.777,0.439,1.535,41.896,41.896,0,0.087,13.379,28.429,6.588,35.307,NA
"16063",2024,"5085520","Jackson Namian","WR","Dartmouth","",0.295,0.295,NA,0.198,0.298,0.77,0.142,0.601,2.652,2.652,0,0.989,0.893,0.77,0.85,1.802,NA
"16064",2024,"5085521","Ivan Hoyt","WR","Davidson","",0.865,0.865,NA,1.044,0.517,0.73,0.812,0.972,15.576,15.576,0,8.354,2.586,2.922,9.742,5.834,NA
"16065",2024,"5085540","Aidan Garcia","WR","Idaho State","",0.996,0.996,NA,NA,NA,0.996,NA,0.996,0.996,0.996,0,0,0,0.996,0,0.996,NA
"16066",2024,"5085541","Keoua Kauhi","RB","Idaho State","",0.311,-0.166,0.355,0.32,-0.008,0.88,0.355,0.154,18.342,-0.83,19.172,10.554,-0.13,7.918,16.343,1.999,NA
"16067",2024,"5085597","Jaylen Lynch","WR","Portland State","",1.444,1.444,NA,1.698,0.921,1.526,1.772,0.975,24.55,24.55,0,10.185,3.683,10.681,17.722,6.828,NA
"16068",2024,"5085598","Tanner Beaman","TE","Portland State","",0.875,0.875,NA,0.63,1.519,0.483,0.656,1.376,20.124,20.124,0,7.558,10.634,1.933,10.494,9.63,NA
"16069",2024,"5085609","Treyshun Hurry","WR","San José State","MWC",1.602,1.923,-2.41,1.448,1.69,1.294,0.87,2.189,43.263,48.082,-4.819,10.133,18.586,10.348,10.434,32.829,NA
"16070",2024,"5085613","Adrian Cormier","RB","Weber State","",0.118,0.444,0.045,-0.052,0.195,0.223,0.102,0.172,11.564,7.984,3.58,-2.376,5.836,4.69,7.614,3.951,NA
"16071",2024,"5085618","Keayen Nead","TE","Weber State","",0.549,0.549,NA,-0.156,0.298,-0.134,0.578,0.463,4.391,4.391,0,-0.469,0.298,-0.269,3.465,0.926,NA
"16072",2024,"5085628","Tajon Evans","WR","Weber State","",0.563,0.563,NA,0.161,0.463,2.468,0.078,1.37,4.5,4.5,0,0.644,1.389,2.468,0.389,4.111,NA
"16073",2024,"5085629","Jaden Thrower","WR","Weber State","",1.345,1.345,NA,0.995,1.331,0.232,1.322,1.364,17.48,17.48,0,3.979,7.984,0.232,7.935,9.546,NA
"16074",2024,"5085630","Marcus Chretien","WR","Weber State","",0.636,0.636,NA,0.457,0.52,1.481,0.445,1.003,26.067,26.067,0,7.309,9.875,8.883,12.023,14.044,NA
"16075",2024,"5085631","Marvin Session","WR","Weber State","",0.871,0.871,NA,0.1,1.398,1.746,0.223,1.907,11.321,11.321,0,0.4,2.796,10.479,1.783,9.537,NA
"16076",2024,"5085641","Jaleel Sales","WR","Davidson","",0.232,1.463,-0.076,0.609,0.439,-0.361,0.444,-0.027,4.636,5.853,-1.217,4.875,2.637,-1.806,4.879,-0.243,NA
"16077",2024,"5085642","Mari Adams","RB","Davidson","",0.409,NA,0.409,0.193,0.187,1.392,0.473,0.09,75.2,0,75.2,19.337,9.36,41.751,72.406,2.794,NA
"16078",2024,"5085644","Coulter Cleland","QB","Davidson","",0.308,0.474,-0.024,-0.26,0.535,1.066,-0.27,0.943,6.464,6.635,-0.171,-2.083,5.349,3.197,-2.967,9.431,NA
"16079",2024,"5085650","Brody Reina","WR","Davidson","",1.373,1.373,NA,0.693,1.49,1.629,0.946,1.83,39.809,39.809,0,8.319,10.43,13.034,14.194,25.615,NA
"16080",2024,"5085654","Mason Sheron","RB","Davidson","",0.338,1.081,0.329,0.101,0.167,0.759,0.339,0.335,54.119,2.162,51.957,6.855,8.164,25.805,42.718,11.401,NA
"16081",2024,"5085665","Langston Green","TE","Davidson","",1.098,1.098,NA,NA,1.098,NA,NA,1.098,1.098,1.098,0,0,1.098,0,0,1.098,NA
"16082",2024,"5085666","Christian Berry","TE","Davidson","",1.696,1.696,NA,NA,-0.222,2.023,1.632,1.718,6.785,6.785,0,0,-0.222,2.023,1.632,5.153,NA
"16083",2024,"5085677","Mitchell January","WR","Drake","",0.884,0.891,0.622,0.601,1.05,1.484,0.594,1.444,36.249,35.627,0.622,12.028,16.802,7.419,16.034,20.215,NA
"16084",2024,"5085681","Parker Olthoff","TE","Drake","",0.361,0.361,NA,0.504,-0.353,1.049,0.274,0.454,9.014,9.014,0,5.548,-2.828,6.294,3.567,5.447,NA
"16085",2024,"5085683","Luke Woodson","RB","Drake","",0.111,0.192,0.095,-0.096,-0.026,0.517,0.038,0.358,8.761,2.494,6.267,-3.161,-0.648,9.829,2.326,6.436,NA
"16086",2024,"5085685","Taj Hughes","RB","Drake","",0.543,0.645,0.122,0.188,0.539,1.204,0.388,0.751,47.21,45.136,2.074,5.637,19.402,24.07,19.422,27.788,NA
"16087",2024,"5085707","Tyler Nansel","TE","Drake","",1.088,1.088,NA,0.798,NA,1.669,0.798,1.669,3.265,3.265,0,1.596,0,1.669,1.596,1.669,NA
"16088",2024,"5085714","Jordan Pachot","QB","Southern Utah","",-0.447,-0.447,NA,-2.049,-0.582,0.267,-2.049,-0.127,-2.682,-2.682,0,-2.049,-1.163,0.533,-2.049,-0.633,NA
"16089",2024,"5085718","Hess Horne","QB","Mercer","",0.127,0.108,0.457,-0.018,0.244,0.085,0.238,-0.026,4.815,3.901,0.915,-0.211,2.683,1.197,5.233,-0.417,NA
"16090",2024,"5085729","Connor Lair","RB","Missouri State","",1.147,2.339,-0.642,NA,1.186,1.088,1.147,NA,5.734,7.018,-1.285,0,3.558,2.175,5.734,0,NA
"16091",2024,"5085754","Matthew Schecklman","QB","Northern Iowa","",0.29,0.352,0.023,0.066,0.409,0.236,0.202,0.379,59.667,58.758,0.909,4.432,30.65,12.279,20.99,38.677,NA
"16092",2024,"5085768","Brady McCullough","WR","Northern Iowa","",1.133,1.133,NA,0.681,0.713,1.424,0.681,1.246,5.664,5.664,0,0.681,0.713,4.271,0.681,4.984,NA
"16093",2024,"5085784","Chase Mason","QB","South Dakota State","",0.332,0.07,0.543,-0.08,0.225,2.195,0.329,0.34,25.198,2.375,22.823,-3.12,5.851,21.952,18.733,6.465,NA
"16094",2024,"5085788","Enzo Arjona","QB","Marist","",0.034,0.084,-0.34,-0.18,0.275,-0.06,-0.079,0.151,2.925,6.324,-3.399,-5.582,7.687,-1.378,-3.41,6.335,NA
"16095",2024,"5085803","Gavin Nelson","WR","Monmouth","",1.593,1.621,0.605,1.649,1.525,1.392,1.643,1.53,57.351,56.746,0.605,23.091,12.199,15.314,32.869,24.482,NA
"16096",2024,"5085808","Marqui Adams","QB","Delaware State","",0.325,0.321,0.333,-0.046,0.265,0.578,0.092,0.58,55.847,39.178,16.669,-2.764,15.396,27.735,8.315,47.532,NA
"16097",2024,"5085810","Avari Marshall","WR","Delaware State","",1.305,1.305,NA,NA,1.305,NA,NA,1.305,1.305,1.305,0,0,1.305,0,0,1.305,NA
"16098",2024,"5085820","Ryan Lee","TE","Delaware State","",-0.091,-0.091,NA,0.15,-1.058,NA,0.15,-1.058,-0.457,-0.457,0,0.601,-1.058,0,0.601,-1.058,NA
"16099",2024,"5085830","Rahkeem Smith","WR","Bowling Green","MAC",0.815,1.065,0.477,0.485,1.075,1.08,0.817,0.803,38.297,28.756,9.541,11.63,16.125,7.56,31.872,6.425,NA
"16100",2024,"5085846","Ethan Harris","WR","Furman","",1.101,1.101,NA,0.948,0.829,1.771,1.251,1.012,17.623,17.623,0,4.74,5.8,7.083,7.507,10.116,NA
"16101",2024,"5085847","Ben Ferguson","WR","Furman","",1.509,1.509,NA,0.597,1.808,1.856,0.583,1.914,34.705,34.705,0,3.584,16.274,14.847,4.084,30.621,NA
"16102",2024,"5085848","Carson Jones","QB","Furman","",0.009,0,0.106,-0.045,-0.307,0.427,-0.198,0.197,1.125,-0.041,1.166,-1.873,-10.431,18.78,-11.676,12.8,NA
"16103",2024,"5085852","Ben Croasdale","RB","Furman","",-0.001,NA,-0.001,-0.674,0.199,0.372,-0.648,0.862,-0.006,0,-0.006,-1.347,0.597,0.745,-2.592,2.586,NA
"16104",2024,"5085866","Gram Smithson","WR","Furman","",-0.512,NA,-0.512,-0.512,NA,NA,-0.512,NA,-0.512,0,-0.512,-0.512,0,0,-0.512,0,NA
"16105",2024,"5085883","Jake Reichle","RB","Oregon State","PAC",0.591,0.865,0.546,1.464,-1.181,0.351,0.59,0.596,4.139,0.865,3.274,1.464,-1.181,1.406,2.948,1.191,NA
"16106",2024,"5085913","Austin Bray","TE","Youngstown State","",0.515,0.515,NA,0.367,0.923,0.576,0.188,1.495,4.118,4.118,0,1.468,0.923,1.727,1.128,2.99,NA
"16107",2024,"5085941","Zach Osborne","QB","Colgate","",0.099,-0.109,0.171,0.156,-0.037,-0.144,0.079,0.211,2.66,-0.76,3.42,1.867,-0.297,-0.721,1.816,0.844,NA
"16108",2024,"5085946","Marco Maldonado","RB","Colgate","",-0.114,-0.007,-0.137,-0.229,-0.095,0.877,-0.186,0.112,-10.522,-0.107,-10.415,-13.026,-2.755,5.259,-12.99,2.468,NA
"16109",2024,"5085958","Jariyah Sawyer","WR","Colgate","",0.079,0.186,-1.319,-0.178,-0.184,0.306,0.224,-0.114,1.102,2.421,-1.319,-0.714,-0.736,1.53,1.788,-0.686,NA
"16110",2024,"5085960","Brady Hutchison","WR","Colgate","",1.01,1.038,-0.156,0.999,0.673,1.809,0.826,1.281,42.418,42.575,-0.156,12.981,13.465,14.475,20.64,21.778,NA
